lat	lon	ele
45.226651	6.147051	1837.8
45.226642	6.146976	1837.8
45.226632	6.146903	1837.8
45.226626	6.146829	1839.2
45.226617	6.146685	1839.2
45.226612	6.146613	1839.2
45.226604	6.146543	1840.4
45.226599	6.146472	1840.4
45.226592	6.146328	1840.4
45.226587	6.146256	1841.4
45.226576	6.146187	1841.4
45.226566	6.14612	1841.4
45.226555	6.145988	1842.6
45.226548	6.145923	1842.6
45.226543	6.145861	1842.6
45.22654	6.145801	1844
45.226525	6.145682	1844
45.226518	6.145623	1844
45.22651	6.145563	1845.2
45.226499	6.145503	1845.2
45.226474	6.145386	1845.2
45.226462	6.145328	1845.2
45.22645	6.14527	1846.4
45.226439	6.145211	1846.4
45.226412	6.145092	1846.4
45.226395	6.145032	1846.4
45.226378	6.144971	1847.4
45.226361	6.144912	1847.4
45.226324	6.144797	1847.4
45.226304	6.144742	1848.4
45.226286	6.144688	1848.4
45.226267	6.144634	1848.4
45.22623	6.144527	1849.6
45.226211	6.144474	1849.6
45.226195	6.144422	1849.6
45.226177	6.144369	1850.6
45.226142	6.144265	1850.6
45.226123	6.144209	1850.6
45.226107	6.144154	1850.6
45.226089	6.144099	1852
45.226051	6.14399	1852
45.226032	6.143937	1852
45.226013	6.143884	1852
45.225995	6.143829	1853
45.22596	6.143712	1853
45.225943	6.143653	1853
45.225929	6.143597	1854.2
45.225911	6.143538	1854.2
45.225873	6.143426	1854.2
45.225851	6.143366	1855.2
45.225826	6.143307	1855.2
45.225804	6.143252	1855.2
45.225761	6.143139	1856.2
45.225738	6.143084	1856.2
45.225716	6.143028	1856.2
45.225695	6.142971	1857.2
45.225648	6.142858	1857.2
45.225621	6.14281	1857.2
45.225597	6.14276	1858.4
45.225575	6.142709	1858.4
45.225531	6.142606	1858.4
45.22551	6.142554	1859.4
45.22549	6.142501	1859.4
45.22547	6.14245	1859.4
45.225435	6.142344	1860.4
45.225419	6.14229	1860.4
45.2254	6.142236	1860.4
45.225383	6.142183	1861.6
45.225344	6.142078	1861.6
45.225325	6.142026	1861.6
45.225306	6.141974	1862.6
45.225285	6.14192	1862.6
45.225248	6.14181	1862.6
45.225231	6.141755	1863.6
45.225216	6.141698	1863.6
45.225201	6.14164	1863.6
45.225171	6.141525	1864.6
45.225157	6.141467	1864.6
45.225144	6.141408	1864.6
45.22513	6.141351	1864.6
45.225096	6.14124	1866
45.225082	6.141181	1866
45.225066	6.141123	1866
45.225055	6.141062	1866
45.225033	6.140942	1867.4
45.225022	6.140881	1867.4
45.225014	6.140818	1867.4
45.225006	6.140756	1868.6
45.22498	6.140638	1868.6
45.224964	6.14058	1868.6
45.224948	6.140523	1869.6
45.224931	6.140465	1869.6
45.224897	6.140353	1869.6
45.22488	6.140297	1869.6
45.224862	6.140241	1870.8
45.224844	6.140184	1870.8
45.224811	6.140068	1870.8
45.224791	6.140011	1870.8
45.224772	6.139957	1872
45.22475	6.139901	1872
45.224706	6.139792	1872
45.224683	6.139738	1872
45.22466	6.139684	1873.2
45.224635	6.139632	1873.2
45.224588	6.139529	1873.2
45.224567	6.139479	1874.2
45.224542	6.139425	1874.2
45.224519	6.139373	1874.2
45.2245	6.139318	1875.2
45.224449	6.139216	1875.2
45.224424	6.139164	1875.2
45.224399	6.139112	1875.2
45.224349	6.139007	1876.4
45.224324	6.138953	1876.4
45.224298	6.1389	1876.4
45.224273	6.138849	1876.4
45.224213	6.138753	1877.6
45.224182	6.138709	1877.6
45.224145	6.138674	1877.6
45.224102	6.13865	1877.6
45.224007	6.138631	1878.8
45.223962	6.138631	1878.8
45.223914	6.138641	1878.8
45.223868	6.138657	1878.8
45.22378	6.138697	1880
45.223735	6.138714	1880
45.223688	6.138731	1880
45.223643	6.138753	1881
45.223547	6.138801	1881
45.223497	6.138821	1881
45.223446	6.138835	1882.2
45.223397	6.138841	1882.2
45.223301	6.138834	1882.2
45.223254	6.138825	1883.4
45.223206	6.138812	1883.4
45.223158	6.138794	1883.4
45.22307	6.138734	1884.4
45.223027	6.138699	1884.4
45.222985	6.138661	1884.4
45.222948	6.138617	1884.4
45.222882	6.138511	1885.4
45.222853	6.138455	1885.4
45.222823	6.138399	1885.4
45.222792	6.138343	1885.4
45.222735	6.13823	1886.8
45.222706	6.138172	1886.8
45.222679	6.138114	1886.8
45.222653	6.138053	1888
45.222601	6.137927	1888
45.222576	6.137862	1888
45.222551	6.137799	1889.2
45.222527	6.137737	1889.2
45.22248	6.13761	1889.2
45.222458	6.137543	1890.2
45.222432	6.13748	1890.2
45.222404	6.137419	1890.2
45.222351	6.137293	1890.2
45.22232	6.13723	1891.6
45.222285	6.137171	1891.6
45.222249	6.137113	1891.6
45.22217	6.137009	1892.6
45.222129	6.136961	1892.6
45.222085	6.136916	1892.6
45.222041	6.136876	1892.6
45.221946	6.136796	1894
45.221898	6.13676	1894
45.22185	6.136726	1894
45.221801	6.136696	1894
45.221704	6.13663	1895
45.221656	6.1366	1895
45.221608	6.13657	1895
45.22156	6.13654	1895
45.221464	6.136478	1895
45.221417	6.136443	1896
45.221369	6.136408	1896
45.221321	6.136373	1896
45.221224	6.1363	1896
45.221175	6.136263	1896
45.22113	6.136215	1897.2
45.221084	6.13617	1897.2
45.220989	6.136091	1897.2
45.220941	6.136051	1897.2
45.22089	6.136014	1897.2
45.220835	6.135976	1897.2
45.220721	6.135907	1898.2
45.220663	6.135874	1898.2
45.220605	6.135839	1898.2
45.220545	6.135802	1898.2
45.220422	6.135739	1898.2
45.220363	6.135707	1898.2
45.220305	6.135673	1898.2
45.220243	6.135641	1899.4
45.220118	6.135568	1899.4
45.220057	6.135521	1899.4
45.219994	6.135475	1899.4
45.219931	6.135423	1899.4
45.219805	6.13531	1899.4
45.21974	6.135249	1899.4
45.219676	6.135185	1899.4
45.21961	6.13512	1899.4
45.219469	6.13499	1899.4
45.219397	6.134927	1899.4
45.219324	6.134862	1899.4
45.219252	6.134792	1899.4
45.219108	6.134645	1898.2
45.21903	6.134574	1898.2
45.218952	6.134506	1898.2
45.218874	6.13443	1898.2
45.218715	6.134279	1896.8
45.218629	6.134211	1896.8
45.21854	6.13415	1895.8
45.218449	6.134085	1895.8
45.218273	6.133952	1894.4
45.218184	6.133883	1894.4
45.218095	6.133811	1893
45.218006	6.133742	1893
45.217869	6.133642	1891.6
45.217731	6.133543	1891.6
45.217638	6.133476	1890.2
45.217545	6.133409	1890.2
45.217359	6.133265	1888.8
45.217267	6.133187	1888.8
45.217179	6.133103	1887.2
45.217092	6.133015	1887.2
45.216959	6.132877	1885.8
45.216826	6.13274	1885.8
45.216734	6.132655	1884.4
45.216639	6.132574	1884.4
45.216494	6.132454	1883
45.216348	6.132335	1883
45.216244	6.132254	1881.8
45.216143	6.132177	1881.8
45.215985	6.132061	1880.4
45.215827	6.131945	1880.4
45.215725	6.131867	1879
45.215622	6.131789	1879
45.215457	6.131686	1877.4
45.215292	6.131583	1877.4
45.215179	6.131526	1875.8
45.215064	6.131469	1875.8
45.214888	6.131375	1874.4
45.214711	6.131282	1874.4
45.214593	6.131213	1873
45.21448	6.131133	1873
45.214329	6.13097	1871.6
45.214177	6.130807	1871.6
45.214076	6.130695	1870
45.213971	6.130591	1870
45.213807	6.130442	1868.4
45.213642	6.130293	1868.4
45.213539	6.130188	1866.6
45.213438	6.130083	1866.6
45.213284	6.129922	1865
45.21313	6.129761	1865
45.213034	6.129647	1863.2
45.212937	6.129531	1863.2
45.212794	6.129359	1861.6
45.21265	6.129188	1861.6
45.212552	6.129073	1859.8
45.212456	6.128958	1859.8
45.212321	6.128774	1857.8
45.212186	6.128591	1856.6
45.212114	6.128453	1855.2
45.212046	6.128303	1854
45.21192	6.128091	1852.8
45.211794	6.12788	1851.6
45.211686	6.127779	1850.6
45.211568	6.127702	1849.4
45.211394	6.127596	1848.4
45.21122	6.12749	1847.2
45.211121	6.127379	1846
45.211035	6.127252	1845
45.21093	6.12704	1843.8
45.210824	6.126829	1842.6
45.210756	6.126686	1841.4
45.210688	6.126546	1840.2
45.210585	6.126333	1839
45.210481	6.12612	1837.8
45.210418	6.125971	1836.8
45.210364	6.125815	1835.8
45.210293	6.125573	1835.8
45.210221	6.125331	1834
45.210188	6.125166	1834
45.210155	6.125001	1832.4
45.210095	6.124756	1832.4
45.210035	6.124512	1830.8
45.209988	6.124349	1830.8
45.209931	6.12419	1829.2
45.209842	6.123955	1829.2
45.209753	6.123721	1827.6
45.209697	6.123563	1827.6
45.209639	6.123405	1826
45.209547	6.123172	1826
45.209455	6.122939	1824.2
45.209396	6.122792	1824.2
45.209328	6.12264	1822.4
45.209233	6.122413	1822.4
45.209137	6.122186	1820.6
45.209076	6.12203	1820.6
45.209021	6.121868	1818.6
45.208949	6.121613	1817.6
45.208876	6.121359	1816.6
45.20883	6.121182	1815.4
45.208781	6.121005	1814.4
45.208725	6.12074	1813.4
45.208668	6.120475	1812.2
45.208642	6.120297	1812.2
45.208626	6.120118	1810.4
45.20863	6.119854	1810.4
45.208634	6.119589	1809
45.208642	6.11942	1809
45.208648	6.119258	1807.8
45.208627	6.118946	1807.8
45.20859	6.118806	1807.8
45.208549	6.118672	1806.4
45.208507	6.118537	1806.4
45.208465	6.118262	1806.4
45.208466	6.118124	1806.4
45.208477	6.117988	1805.2
45.208492	6.117853	1805.2
45.208516	6.117583	1805.2
45.208525	6.117452	1805.2
45.208528	6.117317	1805.2
45.208529	6.117178	1804.2
45.208513	6.116893	1804.2
45.208501	6.116757	1804.2
45.208491	6.116622	1804.2
45.20848	6.116489	1804.2
45.208448	6.116228	1804.2
45.208423	6.116098	1804.2
45.208401	6.115967	1804.2
45.20838	6.115836	1803
45.208326	6.11557	1803
45.208293	6.115433	1803
45.208258	6.115296	1803
45.208207	6.115154	1803
45.208115	6.114886	1803
45.208104	6.11475	1803
45.208074	6.114601	1801.8
45.208051	6.114447	1801.8
45.208002	6.114215	1801.8
45.207953	6.113984	1800.2
45.207916	6.113833	1800.2
45.207894	6.11368	1798.6
45.207912	6.11344	1798.6
45.20793	6.113199	1796.6
45.207936	6.113031	1796.6
45.207927	6.112868	1794.6
45.207895	6.112632	1793.6
45.207862	6.112396	1792.6
45.207835	6.112242	1791.6
45.207824	6.112089	1790.6
45.207813	6.111853	1790.6
45.207802	6.111617	1788.8
45.207815	6.111459	1788.8
45.207828	6.111301	1787
45.207851	6.111068	1787
45.207873	6.110834	1785.2
45.207874	6.110676	1785.2
45.207869	6.110516	1783.4
45.207877	6.110275	1783.4
45.207885	6.110034	1781.6
45.207905	6.109874	1781.6
45.207924	6.109712	1779.6
45.207905	6.109459	1778.6
45.207886	6.109206	1777.6
45.207846	6.109041	1776.4
45.207798	6.108877	1775.2
45.207714	6.108631	1774
45.20763	6.108385	1772.8
45.207582	6.108212	1771.6
45.207544	6.108032	1770.2
45.207503	6.107748	1769
45.207462	6.107465	1767.8
45.207415	6.107278	1766.4
45.207359	6.107097	1765.2
45.207263	6.106829	1763.8
45.207166	6.106561	1762.2
45.207099	6.106372	1760.8
45.207039	6.10618	1759.2
45.206936	6.105886	1757.6
45.206833	6.105593	1756
45.206745	6.105411	1754.4
45.206648	6.105246	1752.8
45.206516	6.10501	1751.2
45.206384	6.104775	1749.6
45.206318	6.104604	1748
45.206252	6.104429	1746.4
45.206149	6.104192	1745
45.206045	6.103956	1743.4
45.205988	6.103824	1742
45.205952	6.103711	1740.8
45.205917	6.10349	1739.6
45.205904	6.103396	1738.6
45.20587	6.103317	1738.6
45.205827	6.103273	1736.8
45.205696	6.103295	1736.8
45.205652	6.103356	1735.2
45.205651	6.103432	1735.2
45.205671	6.103506	1734
45.205751	6.103674	1734
45.205794	6.103767	1732.8
45.205852	6.103871	1732.8
45.205914	6.103975	1731.6
45.205979	6.104164	1731.6
45.206044	6.104354	1730.2
45.206074	6.104494	1730.2
45.206104	6.10464	1728.4
45.206162	6.104866	1728.4
45.206219	6.105093	1726.4
45.206277	6.10524	1725.4
45.20634	6.105388	1724.2
45.206393	6.105636	1723
45.206446	6.105884	1721.6
45.206458	6.106063	1720.4
45.206476	6.10624	1719
45.20652	6.106508	1717.6
45.206564	6.106777	1716.2
45.206595	6.106959	1714.6
45.206621	6.107142	1713.2
45.206648	6.107416	1711.8
45.206675	6.107691	1710.2
45.206695	6.107865	1708.8
45.206719	6.108027	1707.4
45.206791	6.108303	1706
45.206825	6.108432	1704.8
45.20686	6.108544	1703.6
45.206882	6.108656	1702.6
45.206843	6.10883	1702.6
45.206811	6.108892	1700.6
45.206751	6.108914	1700.6
45.206701	6.108874	1699.2
45.206659	6.108719	1699.2
45.206657	6.10862	1697.8
45.206659	6.108511	1697.8
45.20666	6.108404	1696.4
45.206627	6.108152	1696.4
45.206605	6.108014	1695
45.206575	6.107875	1695
45.206536	6.107731	1693.2
45.206475	6.107506	1693.2
45.206414	6.107281	1691.2
45.206359	6.10713	1690.2
45.206299	6.106977	1689
45.206231	6.106826	1687.8
45.20612	6.10659	1686.6
45.206008	6.106354	1685.2
45.205938	6.106188	1683.8
45.205845	6.105931	1682.6
45.205752	6.105675	1681
45.205683	6.105497	1679.6
45.205616	6.105319	1678.2
45.205533	6.105037	1676.6
45.205449	6.104756	1675
45.205405	6.104561	1673.2
45.205362	6.104366	1671.6
45.20528	6.104074	1669.8
45.205198	6.103782	1668
45.205137	6.103591	1666
45.205074	6.103402	1664.2
45.204976	6.10312	1662.4
45.204878	6.102839	1660.6
45.204796	6.102659	1658.8
45.204714	6.102483	1657
45.204623	6.102202	1655.4
45.204531	6.101921	1653.6
45.204499	6.101715	1651.8
45.204481	6.101507	1650.2
45.204467	6.101188	1648.4
45.204452	6.100869	1646.6
45.204436	6.100652	1644.8
45.204415	6.100435	1643
45.204385	6.100108	1641.2
45.204355	6.099782	1639.4
45.204339	6.099565	1637.4
45.204328	6.099345	1635.4
45.204323	6.099012	1633.4
45.204317	6.098679	1631.2
45.204338	6.098461	1629
45.20437	6.098256	1626.8
45.204434	6.097962	1624.6
45.204498	6.097668	1622.4
45.204518	6.097462	1620.2
45.204523	6.09725	1618.2
45.204517	6.096929	1616.2
45.204511	6.096609	1614
45.204521	6.096391	1611.8
45.204538	6.096174	1609.6
45.204574	6.095845	1607.4
45.204609	6.095515	1605
45.20463	6.095288	1602.8
45.20465	6.095061	1600.6
45.204648	6.094712	1598.2
45.204646	6.094364	1596
45.204623	6.09413	1593.6
45.204588	6.0939	1591.4
45.204505	6.093568	1589
45.204421	6.093236	1586.6
45.204356	6.093017	1584.2
45.204291	6.092792	1582
45.204207	6.092454	1579.6
45.204123	6.092117	1577.2
45.204083	6.091903	1574.8
45.204047	6.091693	1572.4
45.203973	6.091416	1570
45.203898	6.091139	1567.8
45.203833	6.090979	1565.8
45.203792	6.09083	1563.8
45.20378	6.090567	1562
45.203768	6.090305	1560.2
45.203773	6.090136	1558.2
45.203769	6.089959	1556.4
45.203704	6.0897	1554.6
45.203638	6.089442	1553
45.20359	6.089271	1551.2
45.203559	6.089096	1549.4
45.203528	6.088832	1547.8
45.203496	6.088568	1546.2
45.203458	6.088397	1544.6
45.203399	6.088236	1543.2
45.203281	6.088036	1542
45.203162	6.087837	1540.8
45.203069	6.087717	1539.6
45.202969	6.087597	1538.6
45.202821	6.087425	1537.6
45.202673	6.087254	1536.6
45.202567	6.087143	1536.6
45.202465	6.087028	1534.6
45.202307	6.086851	1533.6
45.202148	6.086675	1533.6
45.202047	6.086553	1531.6
45.201953	6.086432	1531.6
45.201816	6.086228	1529.8
45.201679	6.086024	1529.8
45.201599	6.085879	1528
45.201523	6.085737	1528
45.201414	6.085519	1526.2
45.201305	6.085302	1526.2
45.201243	6.085139	1524.2
45.201186	6.084973	1523.2
45.201118	6.084739	1522
45.20105	6.084506	1520.8
45.201042	6.084349	1519.4
45.201072	6.084193	1518
45.201098	6.083929	1516.6
45.201124	6.083665	1515.2
45.201159	6.083496	1513.8
45.201198	6.083327	1512.4
45.201226	6.08305	1511
45.201253	6.082772	1509.6
45.201244	6.082572	1508
45.201227	6.082371	1506.6
45.201198	6.082083	1505.2
45.201169	6.081796	1503.6
45.201152	6.081603	1502.2
45.201146	6.081408	1500.6
45.201159	6.081107	1499.2
45.201171	6.080806	1497.8
45.201193	6.080607	1496.4
45.201221	6.080398	1495
45.201266	6.080101	1493.4
45.201311	6.079803	1492
45.20133	6.079609	1490.4
45.201342	6.079418	1489
45.201386	6.079167	1487.4
45.201429	6.078915	1485.8
45.201476	6.07876	1484.4
45.201516	6.07861	1482.8
45.201657	6.078465	1481
45.201798	6.078319	1479.2
45.201902	6.07823	1477.4
45.202005	6.078137	1475.6
45.202159	6.07797	1473.8
45.202312	6.077803	1471.8
45.202411	6.077684	1470
45.202532	6.077587	1468.2
45.202699	6.077427	1466.4
45.202866	6.077266	1464.4
45.20298	6.07717	1462.6
45.203081	6.077063	1460.6
45.203227	6.076911	1458.8
45.203373	6.076758	1457
45.203461	6.076677	1455.4
45.203536	6.076602	1454
45.203646	6.076464	1452.6
45.203684	6.07639	1451.4
45.20371	6.076332	1450.2
45.203741	6.076289	1449.2
45.203632	6.076308	1448
45.203599	6.07635	1447
45.203559	6.076388	1447
45.203453	6.076428	1445
45.2033	6.076563	1444
45.203188	6.07662	1442.8
45.203085	6.076683	1441.6
45.202985	6.076749	1440.4
45.202822	6.076855	1439
45.202659	6.076961	1437.6
45.202538	6.077006	1436
45.202427	6.077031	1434.4
45.202272	6.077	1432.6
45.202116	6.076969	1431
45.202035	6.076925	1429.6
45.201971	6.076876	1428.2
45.201891	6.076749	1427
45.201884	6.076673	1425.8
45.201898	6.076615	1424.8
45.201963	6.076619	1423.6
45.202086	6.076636	1422.6
45.202146	6.076665	1421.4
45.202235	6.076664	1420.2
45.202324	6.076634	1419
45.202472	6.076488	1417.8
45.202555	6.076394	1416.4
45.20262	6.076281	1415
45.202687	6.076159	1413.6
45.202815	6.076001	1412.2
45.202942	6.075843	1410.8
45.203052	6.075752	1409.4
45.20316	6.075657	1407.8
45.203317	6.075497	1406.2
45.203474	6.075336	1404.4
45.203565	6.075212	1402.8
45.203634	6.075074	1401
45.203703	6.074851	1399.2
45.203772	6.074628	1397.4
45.203805	6.074471	1395.6
45.203871	6.07433	1393.8
45.204	6.07415	1392
45.204129	6.073969	1390
45.204202	6.07385	1388.2
45.204269	6.073733	1386.2
45.204355	6.073487	1384.2
45.20436	6.073343	1382.2
45.20434	6.073193	1380.2
45.204303	6.073041	1378.2
45.204287	6.072738	1376.6
45.20432	6.072603	1375
45.204369	6.072483	1373.6
45.204437	6.072385	1372.4
45.204564	6.072191	1371.4
45.20461	6.072086	1371.4
45.204648	6.071978	1370
45.20468	6.071867	1370
45.204719	6.071643	1370
45.20474	6.071534	1370
45.20476	6.071424	1368.8
45.204789	6.071319	1368.8
45.204854	6.071122	1368.8
45.204888	6.071024	1368.8
45.204918	6.070925	1368.8
45.204954	6.070822	1368.8
45.205025	6.070614	1368.8
45.205078	6.070504	1368.8
45.20512	6.070392	1368.8
45.205166	6.070279	1368.8
45.205249	6.070044	1368.8
45.205297	6.069931	1368.8
45.205346	6.069815	1368.8
45.205387	6.06969	1368.8
45.205473	6.069441	1367.4
45.20552	6.069314	1367.4
45.205563	6.069185	1366.2
45.205608	6.069054	1366.2
45.205701	6.068784	1364.8
45.205737	6.068638	1364.8
45.205767	6.068486	1363
45.2058	6.068331	1362
45.205882	6.068104	1360.8
45.205964	6.067876	1359.6
45.206045	6.067739	1358.4
45.206126	6.067596	1357
45.206243	6.067363	1355.8
45.206359	6.06713	1354.2
45.206438	6.06697	1352.6
45.206518	6.066812	1351
45.206646	6.06658	1349.4
45.206773	6.066347	1347.6
45.206862	6.066196	1346
45.206948	6.066047	1344.4
45.207079	6.065804	1342.8
45.20721	6.06556	1341.4
45.207283	6.065379	1339.8
45.207358	6.065201	1338.2
45.20748	6.064945	1336.6
45.207602	6.064689	1334.8
45.207675	6.064508	1333
45.207747	6.064328	1331
45.207816	6.064021	1329
45.207884	6.063713	1326.8
45.207906	6.063494	1324.6
45.20792	6.063268	1322.4
45.207952	6.062918	1320
45.207983	6.062567	1317.6
45.208008	6.06233	1315.2
45.208047	6.062096	1312.6
45.208098	6.061747	1310
45.208148	6.061398	1307.2
45.208182	6.061164	1304.6
45.20822	6.06093	1301.8
45.208286	6.060578	1299.2
45.208352	6.060225	1296.4
45.208392	6.059986	1293.8
45.208432	6.059747	1291.2
45.20848	6.059406	1288.4
45.208528	6.059064	1285.8
45.208558	6.05884	1283.2
45.208591	6.058633	1280.6
45.208655	6.058365	1278.2
45.208719	6.058096	1275.8
45.208771	6.057938	1273.4
45.208845	6.057798	1271
45.208987	6.057641	1268.8
45.209128	6.057484	1266.6
45.209208	6.057353	1264.6
45.209267	6.057204	1262.6
45.209319	6.056966	1261
45.209371	6.056728	1259.4
45.209396	6.05657	1258
45.209416	6.056416	1256.8
45.209457	6.056125	1256.8
45.209477	6.055979	1255
45.209497	6.055844	1255
45.209506	6.055722	1255
45.209549	6.055507	1255
45.20957	6.055414	1255
45.209595	6.055327	1255
45.209622	6.05525	1255
45.209709	6.055183	1255
45.209748	6.055205	1256.2
45.209781	6.05526	1256.2
45.209786	6.055329	1257.2
45.209772	6.055472	1257.2
45.209758	6.055536	1258.2
45.209752	6.055599	1258.2
45.209738	6.055656	1259.2
45.209727	6.05576	1259.2
45.209726	6.055808	1260.4
45.209728	6.055863	1260.4
45.20973	6.055913	1261.6
45.20973	6.056007	1261.6
45.209736	6.056053	1262.8
45.209741	6.0561	1262.8
45.209748	6.056148	1264
45.209765	6.05624	1264
45.209774	6.056285	1265.2
45.209781	6.05633	1265.2
45.209785	6.056374	1266.4
45.209801	6.056458	1266.4
45.209808	6.056499	1267.6
45.209817	6.056535	1267.6
45.209826	6.056572	1268.8
45.209844	6.05665	1268.8
45.209849	6.056688	1269.8
45.20986	6.056724	1269.8
45.209866	6.056762	1271
45.209876	6.056839	1271
45.209888	6.056874	1272.2
45.209896	6.056909	1272.2
45.209908	6.056937	1273.4
45.20992	6.056999	1273.4
45.209934	6.05702	1274.4
45.209946	6.057052	1274.4
45.20995	6.057079	1275.6
45.209975	6.057129	1275.6
45.209994	6.057169	1276.8
45.210015	6.057214	1276.8
45.210034	6.057239	1277.8
45.210088	6.05726	1277.8
45.210105	6.057242	1279
45.210126	6.057221	1279
45.210143	6.057195	1280
45.210149	6.057137	1280
45.210147	6.057104	1280
45.210149	6.057075	1281.6
45.210149	6.057046	1281.6
45.210153	6.05699	1281.6
45.210153	6.05696	1283
45.210158	6.056932	1283
45.210162	6.056903	1284
45.210167	6.056845	1284
45.210167	6.056814	1284
45.210176	6.056784	1285.4
45.210175	6.056754	1285.4
45.210187	6.056699	1285.4
45.210194	6.056674	1286.8
45.2102	6.056645	1286.8
45.210209	6.056618	1286.8
45.210222	6.05656	1288.2
45.210228	6.056532	1288.2
45.210234	6.056504	1289.4
45.210243	6.056474	1289.4
45.210256	6.056416	1289.4
45.210263	6.056387	1290.8
45.210264	6.056356	1290.8
45.210267	6.056325	1290.8
45.210276	6.056268	1292
45.21028	6.056241	1292
45.210287	6.056212	1292
45.210291	6.056184	1293.6
45.2103	6.056128	1293.6
45.210304	6.056098	1294.6
45.210307	6.056068	1294.6
45.21031	6.056037	1295.6
45.210319	6.055973	1295.6
45.210323	6.05594	1296.8
45.210325	6.055904	1296.8
45.210328	6.05587	1297.8
45.210338	6.055796	1297.8
45.21036	6.05576	1298.8
45.21037	6.055726	1298.8
45.21038	6.055693	1299.8
45.210402	6.055623	1299.8
45.210417	6.055594	1301
45.210454	6.055583	1301
45.210481	6.055587	1302
45.210509	6.055641	1302
45.210511	6.055667	1303
45.210519	6.055702	1303
45.210536	6.055741	1304.2
45.210557	6.055812	1304.2
45.210564	6.055846	1305.2
45.210569	6.055883	1305.2
45.210571	6.055921	1305.2
45.21057	6.055993	1306.6
45.210571	6.05603	1306.6
45.210573	6.056068	1306.6
45.210574	6.056107	1308
45.210582	6.056181	1308
45.210585	6.056217	1308
45.21059	6.056252	1309.4
45.210596	6.056288	1309.4
45.210605	6.056361	1309.4
45.21061	6.056395	1310.6
45.210617	6.056429	1310.6
45.210625	6.056465	1310.6
45.210639	6.056528	1312
45.210646	6.056561	1312
45.210654	6.056596	1312
45.210658	6.056629	1313.4
45.210668	6.056699	1313.4
45.210675	6.056729	1313.4
45.210685	6.05676	1314.8
45.210692	6.056789	1314.8
45.210714	6.056862	1315.8
45.210739	6.056875	1315.8
45.210764	6.056865	1315.8
45.210784	6.056836	1317.2
45.210806	6.056756	1317.2
45.210814	6.056713	1317.2
45.210821	6.056672	1318.6
45.210822	6.056628	1318.6
45.210822	6.056542	1318.6
45.210823	6.056499	1320.2
45.210822	6.056459	1320.2
45.210824	6.056416	1321.2
45.21083	6.056328	1321.2
45.210832	6.056283	1322.2
45.210835	6.056241	1322.2
45.210836	6.056199	1323.4
45.210841	6.056114	1323.4
45.210846	6.056072	1324.4
45.210851	6.056031	1324.4
45.210856	6.055992	1325.6
45.210861	6.055908	1325.6
45.210864	6.055867	1326.6
45.210868	6.055825	1326.6
45.210871	6.055785	1327.8
45.210877	6.055705	1327.8
45.21088	6.055666	1329
45.210881	6.055628	1329
45.210882	6.05559	1330.2
45.210882	6.05552	1330.2
45.210878	6.055481	1331.2
45.210872	6.055442	1331.2
45.210862	6.055406	1332.2
45.210855	6.055371	1332.2
45.210855	6.055371	1332.2
45.210861	6.055373	1333.6
45.210853	6.055345	1334.8
45.210854	6.055293	1334.8
45.210856	6.055252	1336
45.210854	6.055195	1336
45.21085	6.055133	1336
45.21086	6.054993	1336
45.210867	6.054914	1336
45.210876	6.054829	1337.2
45.210882	6.054741	1337.2
45.210901	6.054543	1337.2
45.210901	6.054434	1337.2
45.210905	6.054323	1337.2
45.210914	6.054206	1337.2
45.210929	6.053958	1337.2
45.210935	6.053828	1337.2
45.210944	6.053699	1337.2
45.210959	6.053571	1337.2
45.210979	6.053307	1337.2
45.210988	6.053171	1337.2
45.210994	6.053038	1337.2
45.210995	6.05291	1337.2
45.210975	6.052653	1337.2
45.210956	6.052533	1337.2
45.21093	6.052414	1338.2
45.210915	6.052309	1338.2
45.210898	6.052106	1338.2
45.210895	6.052012	1338.2
45.210889	6.051924	1338.2
45.210879	6.051836	1338.2
45.210868	6.051669	1339.4
45.210861	6.051586	1339.4
45.210848	6.051503	1339.4
45.210841	6.051424	1340.8
45.210861	6.051285	1340.8
45.210879	6.051217	1341.8
45.210908	6.051162	1341.8
45.210949	6.051117	1341.8
45.211038	6.051042	1343.4
45.211084	6.051001	1343.4
45.211125	6.050961	1343.4
45.211166	6.050919	1344.8
45.21123	6.050813	1344.8
45.211222	6.050722	1344.8
45.211237	6.050659	1346
45.211249	6.050595	1346
45.211259	6.050471	1346
45.211257	6.050411	1347.6
45.211248	6.050354	1347.6
45.211206	6.050274	1347.6
45.211141	6.050156	1349
45.211102	6.050093	1349
45.211074	6.050044	1349
45.211047	6.050003	1350.2
45.21099	6.049907	1350.2
45.210961	6.049854	1350.2
45.210929	6.049797	1351.6
45.210903	6.049737	1351.6
45.210864	6.049611	1351.6
45.210856	6.049553	1353
45.210842	6.049488	1353
45.210837	6.049427	1353
45.21083	6.049298	1354.4
45.210833	6.049235	1354.4
45.210839	6.049171	1354.4
45.210848	6.049107	1355.6
45.210862	6.048979	1355.6
45.210866	6.048915	1355.6
45.210873	6.048855	1357
45.210876	6.048794	1357
45.210889	6.048675	1357
45.210898	6.048617	1358.2
45.210911	6.048559	1358.2
45.210928	6.048505	1358.2
45.210969	6.048402	1359.4
45.211	6.04836	1359.4
45.211027	6.04832	1359.4
45.21107	6.048286	1360.6
45.211139	6.048213	1360.6
45.211179	6.048188	1360.6
45.211213	6.04816	1361.8
45.211244	6.048128	1361.8
